ID,beta,se,pval,r2,padj,symbol,chr,start.true,end.true
ENSMUSG00000000486,-3.8812924283662484,1.9486061987275032,0.04696913247316665,0.006273978129727853,0.09887772225423609,Sept1,7,127214447,127218498
ENSMUSG00000000530,-0.2814657623375991,2.998998893324516,0.9252658197688147,-0.0021133751681403634,0.9457558574623491,Acvrl1,15,101128521.99999999,101145336
ENSMUSG00000000532,-6.831369498067895,4.38847623297875,0.12022552146160721,0.003018929221475619,0.20345857478118143,Acvr1b,15,101174067,101213679
ENSMUSG00000000538,2.3683651347161447,4.484191482363126,0.5976389384720305,-0.0015365025278188948,0.692139162237115,Tom1l2,11,60226713.99999999,60352905
ENSMUSG00000000552,-9.249180024958125,2.4541567927125616,1.8496178862630028e-4,0.02732535272496206,0.0013193940922009422,Zfp385a,15,103313895,103340086
ENSMUSG00000000555,-8.836154930717603,2.5891019681336833,6.986364624942861e-4,0.02215216975257539,0.003714070082907745,Itga5,15,103344288.99999999,103366762.99999999
ENSMUSG00000000561,-7.387487560534318,3.6640373712405787,0.04434709394967122,0.00647928429298128,0.094405009185681,Wdr77,3,105959369,105970036.99999999
ENSMUSG00000000563,-9.964789482554833,3.5116417092384498,0.004741763466675664,0.014782918620074081,0.016318876024202504,Atp5f1,3,105942698,105960099
ENSMUSG00000000568,-15.119440026215846,3.219254245259167,3.479987431202144e-6,0.042882396083266494,6.282124549884852e-5,Hnrnpd,5,99955935,99978938
ENSMUSG00000000579,-6.500070905454946,2.1281701583336603,0.002384253274949652,0.01741218930872035,0.009650158544070633,Dynlt1c,17,6601671,6609774
ENSMUSG00000000581,-6.279080534811162,3.415270703442566,0.06661635662822195,0.0050387287454678464,0.12957767600630843,C1d,11,17257579,17269175.999999996
ENSMUSG00000000594,-13.41422227396085,2.773239214645711,1.790486331186649e-6,0.04548525345468479,3.7058853849935726e-5,Gm2a,11,55098115,55113029
ENSMUSG00000000600,-13.037047210001296,3.3615931026899113,1.2024556458449249e-4,0.029007281187023448,9.504971760641213e-4,Krit1,5,3803184,3845564
ENSMUSG00000000605,-7.561711981843039,4.164913290383681,0.07007407391922296,0.004862015890707561,0.13456874694554646,Clcn4-2,7,7282316,7299511
ENSMUSG00000000631,-12.921043996191273,4.4377393785160715,0.0037668387228845055,0.015660577740516102,0.01378597380856674,Myo18a,11,77763246,77865980
ENSMUSG00000000673,-5.055498336260188,3.0591710676205213,0.09908738340598525,0.003669447124675096,0.17532448927968225,Haao,17,83831356,83846790
ENSMUSG00000000682,0.03703432682490262,1.508297725270058,0.980421373988249,-0.002130907952919925,0.9865401018929375,Cd52,4,134082448,134095081.99999999
ENSMUSG00000000686,-1.5152040598859347,3.6585122564230046,0.6789473515436203,-0.0017658205228558987,0.7593320341760177,Abhd15,11,77515121,77538607
ENSMUSG00000000708,-17.67940480544784,3.960826191439702,1.0106795148231961e-5,0.03870424540660511,1.412122839681523e-4,Kat2b,17,53566860.99999999,53672720
ENSMUSG00000000711,-11.8207610149164,4.120934364808079,0.004310686116563616,0.015146003496674054,0.01523626894653266,Rab5b,10,128677192.99999999,128696268
ENSMUSG00000000738,-0.6409481902393356,4.092529675056125,0.8756163177884725,-0.002079788879979727,0.9088810099069,Spg7,8,123062941.99999999,123097760
ENSMUSG00000000739,-2.5173514237190466,0.6236605967512485,6.337590508450746e-5,0.031512174294835105,5.836732416624827e-4,Sult5a1,8,123142846.99999999,123158314.99999999
ENSMUSG00000000740,-1.1526114840224042,2.4154683514277013,0.6334567316088076,-0.001645895842659506,0.7231008507576517,Rpl13,8,123102350,123105244
ENSMUSG00000000743,-2.20877691506297,4.267471057503874,0.604992227328454,-0.0015601030564482699,0.698113579966265,Chmp1a,8,123204264,123212763
ENSMUSG00000000751,-6.862615438178559,3.649636518773238,0.06067907067932453,0.00536623577704598,0.12057954784664017,Rpa1,11,75298166,75348323.99999999
ENSMUSG00000000753,-10.142089150532536,3.477259091979426,0.0037073204548715806,0.015721409604900205,0.013635988048074532,Serpinf1,11,75409769,75422701
ENSMUSG00000000759,-15.941536049791662,3.9063296533478837,5.27147918674528e-5,0.03223312909400777,5.052549676546575e-4,Tubgcp3,8,12614277,12672248
ENSMUSG00000000776,-5.58112676857588,3.082705659531733,0.07086371743591546,0.004822964361158366,0.13581924022483716,Polr3d,14,70438748,70443471
ENSMUSG00000000782,-11.915962568351599,2.431698328628885,1.3204275559787044e-6,0.046677474802362284,2.9378889099942062e-5,Tcf7,11,52252371,52283013.99999999
ENSMUSG00000000787,-22.090561433082062,3.0046691048197713,8.757447745159374e-13,0.10142957772751304,1.9448143388778457e-10,Ddx3x,X,13280970,13294051.999999998
ENSMUSG00000000804,-15.563127153461801,4.060393422738215,1.4389692262179615e-4,0.028305678359118125,0.0010877757092219273,Usp32,11,84984442,85140160.99999999
ENSMUSG00000000811,-17.515859983949397,2.8226836241290023,1.200556761935803e-9,0.07390421126159852,9.812884088878057e-8,Txnrd3,6,89643988,89675529
ENSMUSG00000000823,-17.03574967211602,3.6622763831429412,4.2884676893032485e-6,0.042063905290055326,7.444729307241776e-5,Znf512b,2,181582103,181592803
ENSMUSG00000000826,-6.254834615349667,4.218574378022957,0.13882862866512524,0.002543232975644627,0.22755178875838647,Dnajc5,2,181520484.99999997,181555132.99999997
ENSMUSG00000000827,-6.416729310943938,3.75540484524047,0.08817460777869018,0.004067508082390536,0.16032985224087493,Tpd52l2,2,181497142,181517966
ENSMUSG00000000838,-12.487176399054187,3.253490986011576,1.4098972801807936e-4,0.028385409918835536,0.0010699220494989,Fmr1,X,68678541,68717963
ENSMUSG00000000876,-2.8142709587824055,2.966163455647146,0.3432152449707132,-2.1237383253702724e-4,0.4565600625345043,Pxmp4,2,154585758,154603707.99999997
ENSMUSG00000000881,-10.793026322611501,3.6534465511538126,0.003292381113494116,0.01617517102788668,0.012452225483877168,Dlg3,X,100767721.99999999,100818410
ENSMUSG00000000884,0.9448565899846264,2.646363125912521,0.7212227068312145,-0.0018598839837105086,0.7942357091507667,Gnb1l,16,18498768,18566679
ENSMUSG00000000902,-9.62470943678937,3.4233114458498424,0.005137384902091436,0.014478043247564631,0.01738557225348367,Smarcb1,10,75896768.99999999,75921617
ENSMUSG00000000915,-12.92548274327245,2.8050792286958486,5.249667032532038e-6,0.04127143882686113,8.63042526034031e-5,Hip1r,5,123973627.99999999,124005558
ENSMUSG00000000916,-4.988352256138154,3.6089067572826323,0.16755788572742186,0.001933636325757826,0.2626040366194082,Nsun5,5,135369952.99999997,135376805
ENSMUSG00000000934,-4.481530183563068,3.3474279250764183,0.18128496403065741,0.0016830781797760874,0.27902759600377114,Top1mt,15,75657035,75678800
ENSMUSG00000000948,-3.5568586993024742,1.8127388792220378,0.05033637060124556,0.0060273185883223945,0.10412286150732165,Gm38393,7,59974149,60005064
ENSMUSG00000000957,-8.486464055321933,2.3795776647961264,3.9912795503007655e-4,0.024327509081471854,0.0023822190825070998,Mmp14,14,54431611.99999999,54441264.99999999
ENSMUSG00000000958,-1.1278952893627863,2.582246314091305,0.662465820999643,-0.0017247053926299216,0.7454323817558125,Slc7a7,14,54369442,54417780
ENSMUSG00000000959,-8.37307531434616,3.614485819969251,0.020959270305196506,0.009204541815712619,0.05265541333877542,Oxa1l,14,54360841,54369673
ENSMUSG00000000976,-10.19947780459734,3.790131507686804,0.007376903618036856,0.013106394681811073,0.02308592278231688,Heatr6,11,83753695.99999999,83783754
ENSMUSG00000001016,-8.391202947108782,3.3549459392277194,0.01271919301086904,0.011058722985068381,0.035475095198561284,Ilf2,3,90476126,90488379
ENSMUSG00000001017,-15.437480568993761,3.794558361666599,5.555074732248353e-5,0.032027997761584936,5.268592231955126e-4,Chtop,3,90498956,90509498
ENSMUSG00000001018,3.304531931486435,3.9254522799129825,0.40031665681638384,-6.202478475474393e-4,0.5122556045584734,Snapin,3,90488025.99999999,90491033
ENSMUSG00000001020,5.207074749289958,1.349300703973712,1.297477833563316e-4,0.028710062645214474,0.001007342618802126,S100a4,3,90603771,90606045
ENSMUSG00000001025,6.054099399271373,2.0732735283208243,0.003668099295854295,0.015762039694839802,0.013521305578517084,S100a6,3,90612882,90624181
ENSMUSG00000001029,-4.309669093992995,2.5492000349132686,0.09157828446326206,0.0039378725051063546,0.1650652998671661,Icam2,11,106377656,106388075
ENSMUSG00000001034,-3.7450473614729245,2.975104438230782,0.2087305010439542,0.0012422113825920622,0.3124056456367422,Mapk7,11,61488811.99999999,61494406
ENSMUSG00000001036,-8.38392876448379,4.228795109279916,0.047997314513528525,0.006196738346981423,0.10057881505702683,Epn2,11,61517249,61579687
ENSMUSG00000001052,-15.041022290838349,3.6548810276604646,4.5676378067017465e-5,0.032794238372154005,4.5368014333231697e-4,Sec24b,3,129982758.99999999,130061553
ENSMUSG00000001053,-5.230185344811539,2.4887379578717472,0.03612635529547484,0.007216638153761612,0.08041834056796741,N4bp3,11,51643063,51650842
ENSMUSG00000001054,-8.889813191782112,3.311948999325008,0.007528456958760027,0.013029552572389358,0.02346040201339834,Rmnd5b,11,51623670.99999999,51635895.99999999
ENSMUSG00000001056,3.6514824999712623,2.992480269360681,0.22299489673055342,0.0010392070134277454,0.3288622897529901,Nhp2,11,51619735,51623714
ENSMUSG00000001062,-8.777099119603697,4.0988263112580405,0.03275897832502143,0.0075708842236882345,0.07440624756570864,Vps9d1,8,123242356,123254348
ENSMUSG00000001065,-5.139783533195498,3.1825762114625533,0.10698843923776649,0.003409921595003862,0.18605997781154132,Zfp276,8,123254195,123269745
ENSMUSG00000001082,-4.593690491383299,3.3448409374905053,0.17029478638042944,0.0018818432677473185,0.266043850141537,Mfsd10,5,34633642,34637212
ENSMUSG00000001089,-3.5723900286673707,4.22704163914963,0.39847046283419896,-6.083680793564916e-4,0.5109486161410308,Luzp1,4,136469761,136554780
ENSMUSG00000001095,-3.9908321481717763,0.7739292373141686,3.715965739704027e-7,0.05163613672589751,1.0590052483369588e-5,Slc13a2,11,78397087,78422217
ENSMUSG00000001098,-6.444221241424306,3.5888782927429843,0.07320036066678466,0.004710073538530479,0.1391871155166487,Kctd10,5,114363566.99999999,114380507.99999999
ENSMUSG00000001100,-2.7488333234455453,3.9213685940207355,0.48365798497826074,-0.0010833329102808431,0.5911375371956521,Poldip2,11,78512193,78522736
ENSMUSG00000001105,-4.642070904224499,3.7725141239101423,0.21912748445786367,0.0010926881530041177,0.32433733552176247,Ift20,11,78536361,78541737
ENSMUSG00000001119,-3.3738812072900015,2.1454621250433505,0.11649363665090728,0.0031241758151042687,0.1988874533480097,Col6a1,10,76708792,76726168
ENSMUSG00000001123,-5.023352118992275,3.357680535387876,0.13530591741502188,0.0026276506782374476,0.2232026135914236,Lgals9,11,78962974,78984946
ENSMUSG00000001127,-4.869914725314378,4.205900482335459,0.24750360609216415,7.243233957522355e-4,0.3545663879874358,Araf,X,20797814,20860519
ENSMUSG00000001128,-0.9817989096930119,1.7981214521292814,0.5853161560230693,-0.0014955718249796135,0.6816911890353775,Cfp,X,20925454,20931555
ENSMUSG00000001134,2.2439403980642996,3.1054080371737025,0.4702912584490275,-0.0010177624776368521,0.5794334881131639,Uxt,X,20941722,20962017
ENSMUSG00000001138,-11.679267227162178,3.6010976080654142,0.0012660367495591503,0.019850496401633833,0.005908506162692784,Cnnm3,1,36511866.99999999,36528237
ENSMUSG00000001143,-14.696647986075691,3.41471735263684,2.0439203045586362e-5,0.03594424668013996,2.408102300766281e-4,Lman2l,1,36419871,36445271
ENSMUSG00000001150,-19.3541432185438,4.524471734155892,2.290171358970441e-5,0.035498496169357074,2.6452715304300386e-4,Mcm3ap,10,76468971,76515856
ENSMUSG00000001151,-19.04208338120495,3.998973593856745,2.5617539586534523e-6,0.04408243094619646,4.863200660217925e-5,Pcnt,10,76351254,76442912
ENSMUSG00000001155,-1.6257745913940478,3.7487687018889555,0.6647185800629789,-0.0017304780455642543,0.7470388319814057,Ftcd,10,76575648,76590338
ENSMUSG00000001156,-6.665272114017047,3.603671547256599,0.0650033065856755,0.005124538501553477,0.12721797780402405,Mxd1,6,86647042,86669161
ENSMUSG00000001157,-2.5376237085267372,3.5819800254606866,0.47902301390874924,-0.001060933920551843,0.5869353397570246,Gmcl1,6,86691768,86733382.99999999
ENSMUSG00000001158,-5.18810121661359,2.9945957447366354,0.08384411163917382,0.004240483633197845,0.1540757467762589,Snrnp27,6,86675151,86684522
ENSMUSG00000001173,-13.003394691854401,3.773485268390373,6.201366256203056e-4,0.02261472201928849,0.0033667011455493527,Ocrl,X,47912386.99999999,47965868
ENSMUSG00000001175,-2.6878808441785966,3.4766502256356846,0.4398386192460676,-8.566474170506044e-4,0.5519421677842032,Calm1,12,100199435,100209806
ENSMUSG00000001211,3.758404302577567,3.9243043129426267,0.33869488057960384,-1.7612217653928397e-4,0.4518235004445129,Agpat3,10,78269178,78352488.99999999
ENSMUSG00000001227,5.773580434841706,2.9316173023084686,0.04949323235471827,0.006087414295669058,0.10277617233857339,Sema6b,17,56123084.99999999,56140342.99999999
ENSMUSG00000001229,-10.27062223050976,3.2929899668585434,0.0019267897116109498,0.018231148058764357,0.008188571659795906,Dpp9,17,56186682,56218889
ENSMUSG00000001240,-4.183704916127889,2.79945521036697,0.13572502054525637,0.0026174794973163884,0.2238625969475431,Ramp2,11,101246028,101259546
ENSMUSG00000001247,-6.782561811925414,2.9806495084827374,0.02332434631751202,0.008811128247536715,0.057252879281984664,Lsr,7,30957774.999999996,30973464
ENSMUSG00000001248,-11.18922830239752,3.5094673655812216,0.001526830218632202,0.019127524742414415,0.006833000636236128,Gramd1a,7,31130126.999999996,31155896
ENSMUSG00000001249,-4.552921664005106,3.8549411867222014,0.23817696712521158,8.395194675350215e-4,0.345281796165013,Hpn,7,31098725,31115289.999999996
ENSMUSG00000001270,0.6783092224929022,2.1689086217689177,0.7546155558888561,-0.0019232499292403116,0.8195077590710312,Ckb,12,111669355,111672338
ENSMUSG00000001280,-16.71733235914507,4.280842617986076,1.0799343567111729e-4,0.029427342079627716,8.790035249099012e-4,Sp1,15,102406143,102436404
ENSMUSG00000001281,-7.448469840298775,1.6874933779133086,1.2609813301427579e-5,0.03783703251889248,1.6810974217825714e-4,Itgb7,15,102215994.99999999,102231935
ENSMUSG00000001285,-10.143229297357315,3.6404262456886887,0.00554789245062505,0.014185926157741724,0.01846682526692784,Myg1,15,102331708.99999999,102338139
ENSMUSG00000001288,-9.768412779058444,3.1160011798771126,0.0018268829022606283,0.018436109139614576,0.007861942142452503,Rarg,15,102234938,102257517
ENSMUSG00000001289,-5.009778067157856,3.2337780655055166,0.12200747227003837,0.002969939033650948,0.20588214317108983,Pfdn5,15,102326116,102331873
ENSMUSG00000001300,-5.685152133702144,2.3533349154114735,0.016082482235638653,0.01018460881639327,0.0429328228427006,Efnb2,8,8617434,8660772.999999998
ENSMUSG00000001305,-4.454751863661428,3.2658188059102025,0.17320493930782233,0.0018278066096535373,0.2694095593568216,Rrp15,1,186720978,186749358
ENSMUSG00000001313,-0.07196195346849114,2.10938144687366,0.9727998080590764,-0.0021297093283736412,0.9806257409375672,Rnd2,11,101464998.99999999,101471853
ENSMUSG00000001323,-11.002772510567453,3.352878079785354,0.0011092290830192256,0.020361546672671316,0.005335360158208535,Srr,11,74906359,74925947.99999999
ENSMUSG00000001348,-4.945104865129402,3.4635438796106253,0.15402683434791012,0.0022046921477929526,0.2459831533615878,Acp5,9,22126731,22135745.999999996
ENSMUSG00000001366,-16.379657687587734,4.330626977894034,1.7549075504304197e-4,0.02753054055754034,0.0012633187687196355,Fbxo9,9,78081499,78109065
ENSMUSG00000001376,-5.642552204959119,4.070532211246089,0.16634596477910119,0.001956880402773087,0.26115673008537027,Ccdc132,6,3498382,3603531
ENSMUSG00000001380,-9.804133811505208,3.6607704563743226,0.007662604297876295,0.012962838877148997,0.023758917962593256,Hars,18,36766529.99999999,36783204.99999999
ENSMUSG00000001383,-6.190316064355141,3.2995087869127175,0.06125788990057435,0.005332841532656563,0.12140181244818321,Zmat2,18,36793923,36799659.99999999
ENSMUSG00000001403,1.989283321534428,1.5529429708329392,0.20083499958366915,0.001361761330967548,0.30309372292598874,Ube2c,2,164769897.99999997,164778822
ENSMUSG00000001415,-4.063515894842323,3.9537642032818185,0.3045930647441145,1.1974761776323284e-4,0.4166736834075114,Smg5,3,88336260,88362338
ENSMUSG00000001416,-7.617510770523828,3.3668149036488715,0.024121501103979866,0.008687754987647067,0.058646987811163606,Cct3,3,88297116,88321767
ENSMUSG00000001418,-1.5990808354713688,3.909540110822101,0.6827115571502301,-0.0017748519330069712,0.7622858789090174,Glmp,3,88325023,88331313
ENSMUSG00000001419,-18.001568421169477,3.453374890725874,2.7945893637755715e-7,0.052749226751706346,8.36954626250343e-6,Mef2d,3,88142372,88172086
ENSMUSG00000001420,-2.833185188780926,2.430469946667785,0.24433050752297406,7.629141505582915e-4,0.3515181608049633,Tmem79,3,88328655,88336148
ENSMUSG00000001424,-4.256307470398736,4.258626952457521,0.31808953383406996,-2.3170546481487975e-6,0.4314756036910226,Snd1,6,28475139,28935162
ENSMUSG00000001435,-14.076998564888939,4.174101494935672,8.066657886391007e-4,0.021594654508077515,0.004142432954747912,Col18a1,10,77052178,77166547.99999999
ENSMUSG00000001436,5.222105467935245,3.931385774709945,0.18472117886289605,0.0016237671788121855,0.28335309203913545,Slc19a1,10,77032241,77061002
ENSMUSG00000001440,-2.456712299634543,3.4677251357498986,0.47901737822853585,-0.0010609064696205373,0.5869353397570246,Kpnb1,11,97159714,97187880.99999999
ENSMUSG00000001441,-7.552009413843078,3.6528643241135117,0.03924244092201942,0.0069182526971847125,0.08574039904439737,Npepps,11,97205841.99999999,97280638
ENSMUSG00000001445,0.04739791147576251,3.602242605124988,0.9895074209392095,-0.0021318262278271494,0.992712439861447,Mrpl10,11,97041559.99999999,97049213
ENSMUSG00000001467,-11.083883410827632,1.190510612186341,4.93630958176858e-19,0.15418899158954813,1.1620072755483236e-15,Cyp51,5,4081145.0000000005,4104745.9999999995
ENSMUSG00000001472,-7.341764559179138,4.563832162642833,0.10835831679104382,0.003367060267447264,0.18785938851533154,Tcf25,8,123373824,123404173
ENSMUSG00000001473,-1.1042861560080315,2.335014250477618,0.6364868433672884,-0.0016545246963548532,0.7256604546750974,Tubb6,18,67390717,67402748
ENSMUSG00000001482,4.149608351416531,2.9044073564435977,0.15374804713125215,0.0022105577827865597,0.2457046184297132,Def8,8,123442985.99999999,123463270
ENSMUSG00000001507,-6.713049117884526,3.0151121624712602,0.026457122611948387,0.008349187872596864,0.06304926769439816,Itga3,11,95044474,95076800.99999999
ENSMUSG00000001518,-2.4677776676758962,3.4571131513156437,0.47568978193776335,-0.0010446055305639579,0.5841819400480334,Itfg2,6,128409444.00000001,128424930.99999999
ENSMUSG00000001524,-8.757570873159464,3.5365755761585143,0.013627535734834892,0.010801188010942098,0.03758109081513746,Gtf2h4,17,35667730,35673739
ENSMUSG00000001525,-7.688545448609809,2.8113589778075,0.0064779270916280555,0.013598097250041463,0.02090679894552562,Tubb5,17,35833921,35838305.99999999
ENSMUSG00000001542,-6.947164454133684,3.571854915922773,0.05237541426360505,0.005886260249038711,0.10747664566609039,Ell2,13,75707484,75772356
ENSMUSG00000001552,-7.102459054092413,3.3416948672821802,0.034074767168393846,0.007428136657269713,0.07675789656880298,Jup,11,100368957.99999999,100397763
ENSMUSG00000001569,-9.526928644478824,4.225403314447609,0.02461397724129675,0.008613624565539268,0.05957361960313855,Nom1,5,29434663.999999996,29457842.999999996
ENSMUSG00000001576,-1.3552318139222697,3.886725304965215,0.7274844040690096,-0.001872479935046245,0.7987706059959024,Ergic1,17,26561488.999999996,26656931
ENSMUSG00000001588,-6.868712995346729,2.4112469082729513,0.004584036531188033,0.014911731289419694,0.015934468391046414,Acap1,11,69881566.99999999,69895539
ENSMUSG00000001604,-2.001630401427779,2.640010167092836,0.44871781137323186,-9.053877006872657e-4,0.56015100467125,Tcea3,4,136247729,136274898
ENSMUSG00000001627,-7.288026459488912,2.8858395891137794,0.011883631011419411,0.011312827299524097,0.03366957222136422,Ifrd1,12,40201567,40248504
ENSMUSG00000001630,-7.022074490174229,2.881351287449954,0.015177306517632497,0.010399945994761906,0.040981164880140974,Stk38l,6,146724995,146778812
ENSMUSG00000001632,-8.092020191549915,4.01567634682138,0.044463430577488736,0.006469907925857887,0.09460133367625496,Brpf1,6,113307137,113324860
ENSMUSG00000001642,6.3195281210516345,2.6730044687327776,0.018475392527891876,0.009670381240338477,0.04779600077373891,Akr1b3,6,34302434,34317478
ENSMUSG00000001663,-2.4454974925602952,1.6957912708831868,0.14994210789526732,0.0022918568982503995,0.24142525443601864,Gstt1,10,75783813,75798583.99999999
