gene.id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,chr,start,end,strand,middle,nearest.marker.id,start.true,end.true
ENSMUSG00000074375,722.420859325477,0.179850237957582,0.0943134115157265,1.906942343269944,0.05652805413991448,0.37131495399821585,Sult2a3,7,14.067452,14.123044,-,14.095248,7_13952157,14067452,14123044
ENSMUSG00000106133,80.50085329804547,0.1793529949685109,0.1750476846051893,1.0245950717544878,0.3055542908540852,0.6707964328846325,RP23-451E8.2,5,24.118316,24.118664,-,24.11849,5_24085786,24118316,24118664
ENSMUSG00000100220,12.989600785039148,0.17828963932776287,0.08292293657131378,2.1500642246844897,0.03155013495502639,NA,Gm29331,15,98.58999,98.59109,+,98.59054,15_98580733,98589990,98591090
ENSMUSG00000031762,1529.5887143524146,0.17819663808252642,0.1098474871309603,1.622218611792914,0.10475654796235272,0.46487151477560057,Mt2,8,94.172618,94.17356699999999,+,94.1730925,8_94171846,94172618,94173566.99999999
ENSMUSG00000001020,8.741312294049205,0.17765719956930517,0.056246010436364575,3.1585742382617945,0.001585429234799193,NA,S100a4,3,90.603771,90.606045,+,90.604908,3_90635853,90603771,90606045
ENSMUSG00000074269,48.24902565127083,-0.17761561505414417,0.05827496099497299,-3.0478890422503406,0.0023045500343698198,0.11209847904251471,Rec114,9,58.65285,58.743964,-,58.698407,9_58525337,58652850,58743964
ENSMUSG00000085651,17.870352841257855,0.1766693039831278,0.08914832225036276,1.9817456966489226,0.047507709954121805,NA,Gm11695,11,115.46204499999999,115.463454,-,115.4627495,11_115455464,115462044.99999999,115463454
ENSMUSG00000039899,78.79877941281816,0.17644882046281088,0.04716332408373705,3.741229522955832,1.8312218596851855e-4,0.04493497722621072,Fgl2,5,21.372642,21.378373999999997,+,21.375507999999996,5_21367684,21372642,21378373.999999996
ENSMUSG00000105907,15.69763976043304,0.1762035372853313,0.06167682433006514,2.856884075975985,0.004278220565168755,NA,RP23-134K6.2,5,146.586645,146.600102,-,146.59337349999998,5_146643419,146586645,146600102
ENSMUSG00000098974,13.876051413381036,0.17533311546894034,0.06368574669706109,2.7530982136860374,0.005903418323049599,NA,Gm27505,19,5.844638,5.844747,-,5.8446925,19_5860626,5844638,5844747
ENSMUSG00000025203,197.69304612949904,0.1743115620956702,0.04965913984594704,3.5101607203914695,4.47835916326002e-4,0.061632052630962594,Scd2,19,44.293676,44.306864,+,44.30027,19_44300886,44293676,44306864
ENSMUSG00000026822,502.41175497838105,0.17415506050611304,0.10335303793114806,1.685050231635494,0.09197888048912056,0.4402525879055385,Lcn2,2,32.384633,32.388252,-,32.3864425,2_32322746,32384633,32388252
ENSMUSG00000074373,100.0643690325181,0.17330926462857,0.16094420879649105,1.0768282122391504,0.281557018995257,0.6498991283633938,Gm10680,9,46.242621,46.243528999999995,-,46.243075,9_46385725,46242621,46243528.99999999
ENSMUSG00000078672,16822.124910610873,-0.1727313543043918,0.07371428146446017,-2.3432549415498363,0.019116315706385285,0.2529045987650152,Mup20,4,62.050233999999996,62.054157999999994,-,62.052195999999995,4_62060656,62050233.99999999,62054157.99999999
ENSMUSG00000021208,114.39056886305869,0.17242223194994846,0.09508335132005993,1.8133798352306518,0.06977325748403516,0.4049730948276136,Ifi27l2b,12,103.450898,103.457223,-,103.4540605,12_103467293,103450898,103457223
ENSMUSG00000084830,12.954413927039807,0.17070092813158397,0.1871657170527135,0.9120309574830289,0.3617524212729869,NA,Gm14539,X,20.581141,20.581314,-,20.581227499999997,NA,20581141,20581314
ENSMUSG00000022066,137.93850352002823,0.1697121589353716,0.18193474803213117,0.9328188307678258,0.3509135168720936,0.7079200784518247,Gm21685,14,69.555424,69.58552,+,69.570472,14_69574837,69555424,69585520
ENSMUSG00000105373,410.4169629170867,-0.16966193745809824,0.11206712125838454,-1.5139314328144626,0.13004323090411107,0.4931242811669669,RP24-230J14.3,5,44.134392999999996,44.134949999999996,+,44.134671499999996,5_44126612,44134392.99999999,44134950
ENSMUSG00000044748,25.992096853435473,0.16957839365255406,0.0740752047194137,2.2892733714998537,0.02206347387070055,NA,Defb1,8,21.776598999999997,21.795185,+,21.785891999999997,8_21762738,21776598.999999996,21795185
ENSMUSG00000092471,23.919361909369812,0.16907275904251345,0.10230663082887927,1.652608024257088,0.09841066393227778,NA,Cyp21a2-ps,17,34.719812999999995,34.722252,-,34.72103249999999,17_34732027,34719812.99999999,34722252
ENSMUSG00000090942,213.39281662077715,-0.16907051314318552,0.08131923292577839,-2.0790962612436275,0.037608503681520515,0.31896835251471284,F830016B08Rik,18,60.29338,60.303016,+,60.298198,18_60231339,60293380,60303016
ENSMUSG00000072964,54.36488524913022,0.16682626024071373,0.051933598717578716,3.2122992505860304,0.0013167713856010515,0.09064921038352382,Bhlhb9,X,135.885851,135.89108099999999,+,135.888466,NA,135885851,135891081
ENSMUSG00000025014,293.1019510755066,0.16620328977797438,0.09813359753856007,1.6936430941774796,0.09033312392007858,0.4379071711392575,Dntt,19,41.029275,41.059523,+,41.044399,19_40908613,41029275,41059523
ENSMUSG00000047139,34.760837846288005,0.16517837587597642,0.0402784936658713,4.100907477975897,4.1153308882423935e-5,0.020191960466876265,Cd24a,10,43.579169,43.584261999999995,+,43.5817155,10_43558464,43579169,43584261.99999999
ENSMUSG00000078922,282.74701531998613,0.16489677942066558,0.09581753368606422,1.72094577137554,0.08526066475681147,0.4313628152065841,Tgtp1,11,48.985327,48.994172,-,48.9897495,11_49010731,48985327,48994172
ENSMUSG00000090877,534.0560610603736,-0.16449920259400683,0.09029928962326196,-1.821710926855733,0.06849885911755811,0.4020106415215429,Hspa1b,17,34.956436,34.959238,-,34.957837,17_34961498,34956436,34959238
ENSMUSG00000078452,110.08153473499323,0.16237677950416715,0.10900342070975946,1.4896484756797084,0.13631668884242204,0.5008712915195234,Raet1d,10,22.360552,22.374139,+,22.3673455,10_22331446,22360552,22374139
ENSMUSG00000062997,966.3672593534459,-0.16191385930564978,0.084067117238319,-1.926007036100045,0.05410349529488974,0.36648135918537256,Rpl35,2,39.00158,39.005624,-,39.003602,2_39040701,39001580,39005624
ENSMUSG00000062382,95.71520285038444,-0.1614569533291397,0.07960389293938237,-2.028254490670295,0.042534281101403046,0.33356453247347695,Gm10116,13,74.406396,74.40731699999999,+,74.4068565,13_74227165,74406396,74407316.99999999
ENSMUSG00000089712,10.754748267203386,0.16109295151454955,0.07183633060475561,2.2424997234461346,0.024929093162352325,NA,Gm15889,8,94.377921,94.379622,+,94.3787715,8_94397839,94377921,94379622
ENSMUSG00000091549,341.41754656028525,0.16092873256303275,0.09965954726784391,1.6147849049577,0.10635728318977883,0.465796440820573,Gm6548,17,78.850792,78.851956,-,78.85137399999999,17_78837160,78850792,78851956
ENSMUSG00000000440,129.84099105215424,0.16087807517216995,0.05258332322120144,3.059488547260634,0.0022171526464915144,0.11131975149676243,Pparg,6,115.360951,115.490399,+,115.425675,6_115424097,115360951,115490399
ENSMUSG00000063316,482.8821360005279,-0.16082029090144712,0.06820576012037044,-2.3578696376615307,0.018380146299911092,0.25049326694729035,Rpl27,11,101.442298,101.445529,+,101.4439135,11_101446834,101442298,101445529
ENSMUSG00000036305,401.54165351218876,0.16069084952883647,0.1510921219157451,1.0635289748491588,0.2875421324863932,0.6551409176476777,Rpl39-ps,15,102.634982,102.635336,+,102.63515899999999,15_102631845,102634982,102635336
ENSMUSG00000075279,67.19074860077492,-0.16024415144232887,0.15612203890071805,-1.026403143147728,0.3047015970902539,0.6702841175757339,Mrpl23-ps1,2,74.59133,74.591909,-,74.59161950000001,2_74580385,74591330,74591909
ENSMUSG00000022003,323.4750604803869,-0.15993591097157528,0.05203785526753457,-3.073453164995373,0.0021159689871423967,0.11010032735554186,Slc25a30,14,75.761999,75.787037,-,75.774518,14_75714255,75761999,75787037
ENSMUSG00000065947,5428.247734455067,-0.15987531142508843,0.08690759615608461,-1.8396011222995399,0.06582681949309963,0.3963136574750418,mt-Nd4l,MT,0.009877,0.010173,+,0.010025,NA,9877,10173
ENSMUSG00000096979,988.2760061065998,-0.15965706491674064,0.06932115769483949,-2.3031505852739977,0.021270371994665825,0.2664108190452873,Gm26880,4,146.509094,146.511764,-,146.510429,4_146539732,146509094,146511764
ENSMUSG00000028020,38.17545456701945,-0.1589603707903392,0.049545635892619434,-3.2083627130117978,0.0013349302525310861,0.09110989838782751,Glrb,3,80.843599,80.91366,-,80.87862949999999,3_81027268,80843599,80913660
ENSMUSG00000067656,568.4061647322271,0.15881712454426894,0.07339279557686415,2.1639334391880474,0.0304694581226026,0.2945120258278612,Slc22a27,19,7.864388,7.9660269999999995,-,7.915207499999999,19_7896656,7864388,7966026.999999999
ENSMUSG00000030483,3078.2039820111586,-0.1582037149532328,0.06806688831976913,-2.3242389781359316,0.020112689305949796,0.2587537325964097,Cyp2b10,7,25.89762,25.926624,+,25.912122,7_25970041,25897620,25926624
ENSMUSG00000096010,165.23522348093067,-0.15772443391101315,0.1025781642939741,-1.537602422470711,0.12414585480065908,0.48569809437841693,Hist4h4,6,136.80155299999998,136.804415,-,136.80298399999998,6_136784188,136801552.99999997,136804415
ENSMUSG00000062081,76.71167761168334,0.15751773498771768,0.13981182501489015,1.1266410045855695,0.2598942949778862,0.6339994009602963,Gm6055,14,48.079375,48.079752,-,48.0795635,14_48126291,48079375,48079752
ENSMUSG00000019590,129.38438852091602,0.15673107165510047,0.05027981017776178,3.117177075668853,0.0018259186270508899,0.10150488525255809,Cyb561,11,105.933702,105.953336,-,105.943519,11_105981018,105933702,105953336
ENSMUSG00000090963,3.2163308001279503,0.15598195292480735,0.053595728067734556,2.9103430170344278,0.0036103228239548254,NA,Gm17655,5,110.04623199999999,110.046486,-,110.046359,5_109959038,110046231.99999999,110046486
ENSMUSG00000078921,96.10030661512978,0.15571042489187947,0.07403760783913581,2.1031260927581177,0.03545474863589407,0.3124595331760294,Tgtp2,11,49.057193999999996,49.064206,-,49.0607,11_49010731,49057193.99999999,49064206
ENSMUSG00000073555,901.7082268721548,-0.15486377559077105,0.06072258927182052,-2.5503486832146427,0.010761522840631386,0.20431030566289665,Gm4951,18,60.21208,60.24782,+,60.22995,18_60231339,60212080,60247820
ENSMUSG00000009585,96.85747082925236,0.15354878765364632,0.05439429211186966,2.822884197809785,0.004759375900362984,0.15451354154963476,Apobec3,15,79.89165899999999,79.91590599999999,+,79.90378249999999,15_79848643,79891658.99999999,79915906
ENSMUSG00000081684,1125.2116636805922,0.1527501540315827,0.1996509646774616,0.7650859803174621,0.4442203475874994,0.7667410837823996,Rps2-ps13,X,52.898588,52.899468999999996,+,52.8990285,NA,52898588,52899469
ENSMUSG00000029822,152.20168176658058,0.1522712521622676,0.0741205582683497,2.05437271007832,0.03993963226882572,0.3251939034297967,Osbpl3,6,50.29333,50.456201,-,50.374765499999995,6_50495617,50293330,50456201
ENSMUSG00000050860,91.28289793014082,0.15179974758666132,0.06472088843781838,2.345452160047298,0.019004017230900765,0.25230627582437076,Phospho1,11,95.82449899999999,95.83214,+,95.82831949999999,11_95828726,95824498.99999999,95832140
ENSMUSG00000022347,11750.126151117234,-0.15170720077171113,0.09366540509035434,-1.6196716453141558,0.10530283024655665,0.4651446594059958,A1bg,15,60.917589,60.92127,-,60.9194295,15_60958056,60917589,60921270
ENSMUSG00000034774,219.2986012208942,0.1513881453968516,0.0850409195920559,1.7801800136106893,0.07504650518975173,0.41372731366211446,Dsg1c,18,20.247339999999998,20.285031,+,20.2661855,18_20291651,20247339.999999996,20285031
ENSMUSG00000091478,162.92002445546234,0.15133553033210154,0.18289545454515774,0.827442818130486,0.4079861199018164,0.7464527784268512,Gm10039,11,100.361716,100.36212599999999,-,100.361921,11_100301681,100361716,100362125.99999999
ENSMUSG00000026981,104.88053368092464,0.15094128732339887,0.04917938208808647,3.0691985322842,0.0021463390543373854,0.11010032735554186,Il1rn,2,24.336852999999998,24.351494,+,24.344173499999997,2_24338978,24336852.999999996,24351494
