gene.id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,chr,start,end,strand,middle,nearest.marker.id,start.true,end.true
ENSMUSG00000078674,41540.79309170359,0.4480059369707414,0.26824595675058704,1.670131182582162,0.09489341185137647,0.4559652226964485,Mup18,4,61.670176999999995,61.674136,-,61.6721565,4_61697073,61670176.99999999,61674136
ENSMUSG00000069917,1719.4195861487542,0.4203214750787818,0.13977917006896864,3.0070394241959684,0.0026380554758245094,0.12495521420678485,Hba-a2,11,32.296489,32.297298,+,32.296893499999996,11_32207213,32296489,32297297.999999996
ENSMUSG00000106133,75.29621016719847,0.4151204913040843,0.3229052853961572,1.2855797352303868,0.19858977284217771,0.5999098002769105,RP23-451E8.2,5,24.118316,24.118664,-,24.11849,5_24085786,24118316,24118664
ENSMUSG00000106040,510.08208512904355,-0.4057461488053741,0.19065447290219242,-2.128175345844237,0.03332254813201982,0.300825711444142,RP24-443E20.4,5,145.624092,145.633993,-,145.6290425,5_145729503,145624092,145633993
ENSMUSG00000057722,80.91465715700167,-0.4010487948186986,0.08601748270296224,-4.662410270754034,3.125273636282963e-6,0.006752131154479151,Lepr,4,101.717404,101.81535199999999,+,101.766378,4_101762810,101717404,101815351.99999999
ENSMUSG00000023087,3123.901230361887,-0.40063701615652464,0.10134009396729092,-3.9533910071746767,7.705137022443325e-5,0.02693944315232831,Ccrn4l,3,51.224447,51.251644,+,51.2380455,3_51227805,51224447,51251644
ENSMUSG00000053038,157.46073082208773,-0.3971637107239758,0.257242161012251,-1.5439293044387896,0.12260545999529592,0.49802736281445764,Gm6180,8,42.246911,42.247411,+,42.247161,8_42221591,42246911,42247411
ENSMUSG00000103735,17.51567775460269,0.39177039242328676,0.1847555544914645,2.1204796440444023,0.03396561641110195,0.3024434553874753,Gm38317,3,12.975359,12.975700999999999,+,12.97553,3_13146472,12975359,12975700.999999998
ENSMUSG00000075391,200.24249437462515,-0.38624559366362854,0.3518280453242738,-1.0978249141782677,0.2722809501359975,0.6689929824873566,Gm13443,2,35.340409,35.340962999999995,+,35.340686,2_35314728,35340409,35340962.99999999
ENSMUSG00000095687,195.264228148765,0.3830972267495441,0.2055575908238435,1.8636977852004821,0.06236415660505931,0.38169406003929174,Rnaset2a,17,8.12861,8.148097,-,8.138353500000001,17_8097561,8128610,8148097
ENSMUSG00000099250,41.027041900114185,-0.38228490425347533,0.10514919872224048,-3.635642581198452,2.772885727800362e-4,0.05248804338945975,Rn7s2,12,69.361182,69.361481,-,69.3613315,12_69315958,69361182,69361481
ENSMUSG00000066153,2748.5345609875526,0.37782120391933854,0.10362287923264774,3.6461176017998644,2.662321725010303e-4,0.052418752450015496,Mup21,4,62.147932,62.150862999999994,-,62.14939749999999,4_62194645,62147932,62150862.99999999
ENSMUSG00000067344,335.04054273822976,0.36993603623695703,0.26000881038607815,1.4227826960465368,0.15479915909953543,0.5429536554668702,Rps25-ps1,6,145.2664,145.266777,+,145.2665885,6_145268177,145266400,145266777
ENSMUSG00000065922,43.11173359384246,-0.3697981642222402,0.281494727438563,-1.3136948161949131,0.18894892613364653,0.5886106018004384,n-R5-8s1,18,73.53340299999999,73.53354999999999,-,73.53347649999999,18_73531887,73533403,73533549.99999999
ENSMUSG00000066513,17.81720639404161,0.3642653104778152,0.10810593491267875,3.369521856242639,7.529871928315455e-4,0.07553040765017964,Klk1b4,7,44.207435,44.211754,+,44.209594499999994,7_44138903,44207435,44211754
ENSMUSG00000078452,141.98983024758823,0.3641206652029757,0.18249946322914581,1.9951875954056195,0.04602242344844469,0.33559142024644356,Raet1d,10,22.360552,22.374139,+,22.3673455,10_22331446,22360552,22374139
ENSMUSG00000099055,9.612133083115115,0.35956990340093564,0.09656773102168026,3.7234995541130527,1.9648020819912053e-4,0.045213563204409384,Zfp-ps,7,14.566761,14.567238,+,14.5669995,7_14467208,14566761,14567238
ENSMUSG00000022347,17245.534936407206,-0.3580584421084918,0.13794780748913105,-2.5956080681942217,0.009442370417305385,0.1968306558037229,A1bg,15,60.917589,60.92127,-,60.9194295,15_60958056,60917589,60921270
ENSMUSG00000057465,2314.616574022115,-0.3555773303778799,0.2258938639472855,-1.5740902570990476,0.11546658467321069,0.48903494685124527,Saa2,7,46.751833,46.754314,+,46.7530735,7_46750658,46751833,46754314
ENSMUSG00000040583,1572.6415909254824,-0.3539729081736406,0.17130866698915428,-2.0662872135713424,0.03880136803111735,0.3159768913984201,Cyp2b13,7,26.061494999999997,26.096196,+,26.0788455,7_26187465,26061494.999999996,26096196
ENSMUSG00000092814,1.249267447597084,0.35260726537019377,0.20887247946739476,1.6881461180013242,0.09138318345080404,0.44831635143302123,Gm23638,2,18.129452,18.129576999999998,-,18.1295145,2_18163621,18129452,18129576.999999996
ENSMUSG00000082292,50.23745336423743,0.34938096838278754,0.09853796261257153,3.5456483889003536,3.9164840947655014e-4,0.056566634781599706,Gm12250,11,58.187739,58.189012,+,58.1883755,11_58174790,58187739,58189012
ENSMUSG00000058216,1145.775854140577,-0.3449993566560092,0.16781244997503322,-2.0558627009339148,0.03979575224052369,0.31928579968514914,BC021614,19,4.0574769999999996,4.0594459999999994,-,4.0584615,19_3989950,4057476.9999999995,4059445.9999999995
ENSMUSG00000058492,28.73658002331276,-0.34410220080719534,0.16897454547018342,-2.0364144188090996,0.04170875877779127,0.3254859021927254,Scp2-ps2,9,123.307508,123.30793899999999,-,123.3077235,9_123358915,123307508,123307938.99999999
ENSMUSG00000081221,23.064539457587006,0.3419052078112422,0.12257531560504974,2.789347970458391,0.005281428608114541,0.16340937659816004,Gm14760,X,80.193854,80.194852,-,80.194353,NA,80193854,80194852
ENSMUSG00000098974,15.352923501231292,0.33968874421256295,0.10765347339385048,3.1553904718876176,0.001602834344229881,0.10508862493788762,Gm27505,19,5.844638,5.844747,-,5.8446925,19_5860626,5844638,5844747
ENSMUSG00000039347,48.856343070399305,0.33748539957854223,0.0881943893593466,3.8266084955071626,1.299209003085746e-4,0.03630361157193885,Atp6v0e2,6,48.537614999999995,48.541801,+,48.539708,6_48551052,48537614.99999999,48541801
ENSMUSG00000073940,437.2930095200899,0.3355439196595687,0.1441729291594513,2.32737117582224,0.019945518514165213,0.24966450384477504,Hbb-bt,7,103.812524,103.81399599999999,-,103.81325999999999,7_103735454,103812524,103813995.99999999
ENSMUSG00000060143,405.26228285341267,-0.33498646893552214,0.3817091569138182,-0.877596103913103,0.3801629443693143,0.753265628080073,Gm10076,14,105.681828,105.682211,+,105.6820195,14_105667912,105681828,105682211
ENSMUSG00000029352,23.045371922349414,-0.3335650406453097,0.17018262943976206,-1.9600416431653416,0.04999092316325896,0.34984703294216285,Crybb3,5,113.075839,113.08158399999999,-,113.0787115,5_113102018,113075839,113081583.99999999
ENSMUSG00000025936,95.2040832252941,0.33251565457366233,0.18605733142380484,1.7871677080880624,0.07391038679578407,0.4112080936268329,Gm4956,1,21.285246,21.298312,-,21.291779,1_21260137,21285246,21298312
ENSMUSG00000032010,267.9632916585397,-0.3314394812996802,0.14336943980544872,-2.3117861222687424,0.02078947256659511,0.2517907637167804,Usp2,9,44.067021,44.095627,+,44.081323999999995,9_44128836,44067021,44095627
ENSMUSG00000034783,115.03832484625639,-0.32936528561555906,0.12549789485681176,-2.6244686095440253,0.008678429178724306,0.1881517209768265,Cd207,6,83.671207,83.677857,-,83.674532,6_83480577,83671207,83677857
ENSMUSG00000090555,8903.775519729594,-0.32544709587565296,0.16686329449824716,-1.9503815794495876,0.05113065573036743,0.35299838437535835,Gm8893,12,103.81785599999999,103.822243,-,103.8200495,12_103826618,103817855.99999999,103822243
ENSMUSG00000017723,78.70903104072968,0.3252503588903696,0.10091888215706532,3.2228890366043244,0.0012690470453515653,0.09559897666310127,Wfdc2,2,164.562413,164.56851,+,164.5654615,2_164605360,164562413,164568510
ENSMUSG00000074373,17.715218578073685,0.3238280663362522,0.32063247352529683,1.0099665288915387,0.3125113263951138,0.7041097484712899,Gm10680,9,46.242621,46.243528999999995,-,46.243075,9_46385725,46242621,46243528.99999999
ENSMUSG00000075552,8651.725523820234,-0.3211886037204234,0.17097885625164821,-1.8785282037896847,0.06030894250028803,0.3766821443232466,Cyp3a41b,5,145.558664,145.58473,-,145.571697,5_145729503,145558664,145584730
ENSMUSG00000058603,392.7226218812079,0.3186470508031788,0.2221683059068007,1.434259713610324,0.1514981622262846,0.5386193371365271,Rpl28-ps1,1,128.038569,128.038982,+,128.03877549999999,1_127864215,128038569,128038982
ENSMUSG00000006777,327.17864995275653,-0.3176853210217553,0.14671185012834448,-2.165369196447609,0.030359423067686596,0.28937528803918844,Krt23,11,99.47797399999999,99.49313699999999,-,99.48555549999999,11_99345136,99477973.99999999,99493136.99999999
ENSMUSG00000023067,81.97050177353685,0.3152684451198584,0.13956349529302764,2.2589606577129677,0.023885832242649035,0.2624662614090633,Cdkn1a,17,29.090978999999997,29.100721999999998,+,29.095850499999997,17_29057679,29090978.999999996,29100721.999999996
ENSMUSG00000021228,1521.9145245240913,-0.3146726646393893,0.12409673377762215,-2.535704647982709,0.011222133700489871,0.207962153652543,Acot3,12,84.052144,84.05956499999999,+,84.0558545,12_84015575,84052144,84059564.99999999
ENSMUSG00000052305,2426.663269674011,0.3141298785540046,0.12551259961587338,2.5027756537223143,0.012322362617460204,0.21417985176256218,Hbb-bs,7,103.826534,103.828096,-,103.827315,7_103735454,103826534,103828096
ENSMUSG00000022408,78.63112833988369,0.3137413962268165,0.09702576956729919,3.2335883304609983,0.001222455266317576,0.09559897666310127,Fam83f,15,80.671847,80.70042,+,80.6861335,15_80708009,80671847,80700420
ENSMUSG00000061540,567.8522294114774,-0.3136966189965524,0.16605407283819437,-1.8891233056488965,0.05887530827395658,0.37514529286181475,Orm2,4,63.362449,63.365877999999995,+,63.3641635,4_63515648,63362449,63365877.99999999
ENSMUSG00000004098,284.3235256334962,0.31183005118228857,0.10003641367650147,3.1171654372845374,0.0018259907155294477,0.1078309258984925,Col5a3,9,20.770049999999998,20.815067,-,20.7925585,9_20908299,20770049.999999996,20815067
ENSMUSG00000105096,276.14187322584235,0.3108277009725805,0.14630590617735,2.124505490542531,0.03362789742654953,0.3021875989264818,Gbp10,5,105.215699,105.239533,-,105.227616,5_105137202,105215699,105239533
ENSMUSG00000004552,279.11813845410154,0.3056935972675932,0.18397593098444984,1.661595599119057,0.09659388635620897,0.4591716799473375,Ctse,1,131.638306,131.675505,+,131.6569055,1_131565298,131638306,131675504.99999999
ENSMUSG00000090165,633.617710698324,0.3040646907874613,0.21124956023499453,1.4393624793785085,0.1500478491629253,0.5363879250003324,Ugt1a10,1,88.055388,88.219004,+,88.13719599999999,1_88126197,88055388,88219004
ENSMUSG00000028712,249.84374380208158,-0.30242687902739024,0.13489347955983758,-2.241968107088796,0.024963433624925677,0.2670569092058819,Cyp4a31,4,115.563649,115.579015,+,115.571332,4_115531458,115563649,115579015
ENSMUSG00000035498,129.67055925930438,0.2999947048042005,0.0943654368281165,3.1790739797096563,0.0014774637716600736,0.09965238404714151,Cdcp1,9,123.170824,123.216038,-,123.193431,9_123173503,123170824,123216038
ENSMUSG00000091549,323.55054605639475,0.29702276694305335,0.17111323540248818,1.7358257895387459,0.08259464261152587,0.43200708239334157,Gm6548,17,78.850792,78.851956,-,78.85137399999999,17_78837160,78850792,78851956
ENSMUSG00000030004,196.54466889308534,-0.29637281871690746,0.1669207790583252,-1.775529807546305,0.07581044833197874,0.41672666118224944,Nat8,6,85.830388,85.832082,-,85.83123499999999,6_85898109,85830388,85832082
ENSMUSG00000020415,65.44338081737943,0.29534330094981476,0.14452135254193166,2.0435962973991915,0.040993445368416245,0.3232262471227989,Pttg1,11,43.420249999999996,43.426251,-,43.423250499999995,11_43442417,43420249.99999999,43426251
ENSMUSG00000097451,138.4609509566915,-0.291738621234784,0.1519371739587288,-1.9201266788997269,0.054841900146067116,0.364620496475053,Rian,12,109.60394,109.661716,+,109.63282799999999,12_109624606,109603940,109661716
ENSMUSG00000044434,11.488043436998232,-0.2916883633116736,0.2549555445048234,-1.1440753872530718,0.2525923739855948,0.6543546072444498,Gm9791,3,34.005016999999995,34.005463,-,34.00524,3_34098809,34005016.99999999,34005463
ENSMUSG00000079297,74.22310588394676,-0.28633735796982335,0.26248761012702493,-1.090860470828535,0.2753342830885762,0.6711257682972914,Gm2223,X,33.505660999999996,33.50701,+,33.5063355,NA,33505660.999999996,33507010
ENSMUSG00000021416,288.86220009112463,-0.28518520254106866,0.17628139384012448,-1.61778390973986,0.10570917516834198,0.4755472535454513,Eci3,13,34.946614,34.963809999999995,-,34.955211999999996,13_34930359,34946614,34963809.99999999
ENSMUSG00000028655,1109.825442361169,-0.28469708668646976,0.11146438402960887,-2.554152962535945,0.01064464822600888,0.20375924016064761,Mfsd2a,4,122.94685,122.96118799999999,-,122.95401899999999,4_122944932,122946850,122961188
ENSMUSG00000104559,42.78297338965192,0.28276107558055336,0.21495982270939348,1.3154136062105946,0.1883709351941875,0.5879577913401554,RP23-131F7.5,5,111.387515,111.388289,-,111.387902,5_111250463,111387515,111388289
ENSMUSG00000025981,411.3164417611511,-0.28176822866155643,0.07798174168909558,-3.6132589829159576,3.0237241763279957e-4,0.053082963004255884,Coq10b,1,55.052769999999995,55.072702,+,55.062736,1_55057957,55052769.99999999,55072702
ENSMUSG00000065037,4.471864412514593,-0.2817457930382086,0.15214935695296875,-1.851771171962953,0.06405868892964317,0.38556652843452643,Rn7sk,9,78.175303,78.17563299999999,-,78.175468,9_78223926,78175303,78175632.99999999
ENSMUSG00000079311,14.541569901777459,0.2801736307441467,0.0749083197563506,3.740220467572216,1.8385891682749016e-4,0.04315536495774849,Gm3222,17,14.709066,14.710054999999999,+,14.709560499999998,17_14768369,14709066,14710054.999999998
ENSMUSG00000106334,234.322481934987,0.27947046030806516,0.18214816196910394,1.5343029393591634,0.1249551429612464,0.4998142916130292,WI1-49P9.2,3,55.578105,55.58273,-,55.580417499999996,3_55602577,55578105,55582730
ENSMUSG00000072955,8.293731221996254,0.2760882043943082,0.15631000642974172,1.7662861815465694,0.07734784870812958,0.41870588212112947,Tmsb15l,X,136.954988,136.976869,-,136.9659285,NA,136954988,136976869
ENSMUSG00000026796,319.20427585183427,0.2750601389311158,0.10935672215002121,2.5152558848076487,0.0118946018415352,0.21159665198377717,Fam129b,2,32.876114,32.925253999999995,+,32.900684,2_32899708,32876114,32925253.999999996
ENSMUSG00000069170,83.22579473250966,0.2732865418907997,0.09917656774767553,2.75555555205433,0.005859255377799343,0.16965524159112783,Adgrv1,13,81.095068,81.63315399999999,-,81.364111,13_81356495,81095068,81633153.99999999
ENSMUSG00000020175,71.66950488115282,0.27132955511706464,0.08007505937280851,3.388440261453011,7.029133865214409e-4,0.07528325249802333,Rab36,10,75.037058,75.054748,+,75.04590300000001,10_75054248,75037058,75054748
ENSMUSG00000090381,45.359923598401494,0.27047089251193956,0.11357947699399618,2.3813359567260264,0.017249971868679284,0.23622598582359403,Gm6158,14,24.070073999999998,24.070636999999998,+,24.070355499999998,14_24029610,24070074,24070636.999999996
ENSMUSG00000078921,94.32852761705009,0.2703899404175251,0.11782164197176342,2.2949089479021647,0.02173834291393777,0.2566776311515463,Tgtp2,11,49.057193999999996,49.064206,-,49.0607,11_49010731,49057193.99999999,49064206
ENSMUSG00000100750,402.02376559239036,0.2698697179946829,0.07753611623814767,3.4805679093571538,5.003519646839988e-4,0.0613565102057215,Gm29084,1,62.534490999999996,62.535942,-,62.5352165,1_62567994,62534490.99999999,62535942
ENSMUSG00000091813,463.55038580547733,0.2698304422743098,0.23257554767731622,1.1601840561875505,0.24597387695502868,0.6467858853525696,Ces2h,8,105.00085299999999,105.02041,+,105.01063149999999,8_105021848,105000852.99999999,105020410
ENSMUSG00000104520,7.412586342789947,0.2698063857889753,0.10474966322272701,2.5757255678740623,0.010003000383237832,0.20107554867892277,Gm37336,1,180.202303,180.212401,-,180.20735200000001,1_180240916,180202303,180212401
ENSMUSG00000105186,2.214162409852104,0.2655316304936789,0.1685993577446728,1.574926702246402,0.11527336434041097,0.48881341948880824,RP23-317I8.1,5,55.652949,55.653147,+,55.653048,5_55654749,55652949,55653147
ENSMUSG00000029032,56.07371282141321,0.26219614650609596,0.12362815509989762,2.1208449345072617,0.03393485388636056,0.3024434553874753,Arhgef16,4,154.278486,154.301676,-,154.290081,4_154289214,154278486,154301676
ENSMUSG00000078675,15917.107240861596,0.26159890716587586,0.163613423368663,1.5988841366421778,0.10984634945042873,0.481384049133161,Mup16,4,61.515592,61.519531,-,61.5175615,4_61458790,61515592,61519531
ENSMUSG00000042589,442.6234542195566,-0.2615561761533416,0.09080009673460111,-2.8805715583964857,0.00396954831566626,0.14854305955301528,Cux2,5,121.856366,122.050102,-,121.953234,5_121968594,121856366,122050102
ENSMUSG00000105907,14.147304029192039,0.261471813601519,0.11108840232310611,2.3537273750775105,0.018586236932125064,0.2442873353075684,RP23-134K6.2,5,146.586645,146.600102,-,146.59337349999998,5_146643419,146586645,146600102
ENSMUSG00000008845,423.3248030269088,-0.2612550112789056,0.07760526644890724,-3.3664598194622184,7.613967358471918e-4,0.07572671264324274,Cd163,6,124.304656,124.33052699999999,+,124.31759149999999,6_124330266,124304656,124330526.99999999
ENSMUSG00000095079,55.996859573881814,-0.26040578918958057,0.15359551180581574,-1.6953997296405412,0.08999961718175965,0.4462038647016385,Igha,12,113.25483,113.26023599999999,-,113.257533,12_113172991,113254830,113260235.99999999
ENSMUSG00000026879,1969.37875944186,-0.26034295851338246,0.2211542277998656,-1.1772009113431052,0.239115325007516,0.6408044998243804,Gsn,2,35.25638,35.307891999999995,+,35.282135999999994,2_35281617,35256380,35307891.99999999
ENSMUSG00000031016,81.78560061387222,-0.2597450122731462,0.10245918006577633,-2.5351072700991377,0.011241289718515205,0.207962153652543,Wee1,7,110.12235,110.142112,+,110.13223099999999,7_110274561,110122350,110142112
ENSMUSG00000063929,815.9158938367153,-0.25817333523471886,0.09890306015614386,-2.610367513675775,0.009044499797029629,0.19264292126667826,Cyp4a32,4,115.60096899999999,115.621602,+,115.6112855,4_115531458,115600968.99999999,115621602
ENSMUSG00000023963,229.2288704796267,-0.2581133866225122,0.13335958435111997,-1.9354693393684421,0.05293272760761102,0.35946633973878456,Cyp39a1,17,43.667425,43.751431,+,43.709428,17_43751978,43667425,43751431
ENSMUSG00000065987,145.7610220740849,-0.25633186678814235,0.12673558294626439,-2.0225721997651323,0.0431172728135086,0.32816103355339615,Cd209b,8,3.917655,3.926844,-,3.9222495,8_3863668,3917655,3926844
ENSMUSG00000032786,4324.514085974453,-0.25607589310672774,0.09770305684871622,-2.62096091326228,0.008768231432459497,0.18881461301164157,Alas1,9,106.23345499999999,106.248126,-,106.2407905,9_106228590,106233454.99999999,106248126
ENSMUSG00000104963,146.08381309825882,0.25579722634853685,0.17350758885201992,1.474271114254833,0.1404086092880433,0.5253291141171164,RP23-50E10.7,3,127.13783699999999,127.14049,-,127.1391635,3_127122449,127137836.99999999,127140490
ENSMUSG00000069516,827.1130615606381,-0.2551891609094785,0.08337372447754078,-3.0607863869416243,0.0022075652923524685,0.11517111968385889,Lyz2,10,117.277334,117.282274,-,117.279804,10_117293308,117277334,117282274
ENSMUSG00000074254,14626.708483695933,-0.253512493401005,0.16236484762600223,-1.561375489262035,0.11843518159966486,0.4918454675349139,Cyp2a4,7,26.30719,26.315088,+,26.311138999999997,7_26302402,26307190,26315088
ENSMUSG00000092471,19.593922790544177,0.2530921979321203,0.16577834414640155,1.5266903480988472,0.1268380286140579,0.5027258033821627,Cyp21a2-ps,17,34.719812999999995,34.722252,-,34.72103249999999,17_34732027,34719812.99999999,34722252
ENSMUSG00000092626,11.05896368252172,-0.25268390130550966,0.08791061637959745,-2.874327489804215,0.004048888906215543,0.14942691887844534,9130230N09Rik,11,22.858931,22.861264,+,22.8600975,11_22860483,22858931,22861264
ENSMUSG00000031785,103.22074022735582,0.25182340945874304,0.08385446849508425,3.003100657343091,0.002672440249310071,0.12495521420678485,Adgrg1,8,94.977109,95.014208,+,94.99565849999999,8_94977245,94977109,95014208
ENSMUSG00000091478,167.5207789937226,0.2515469649392185,0.3232941773989223,0.7780745294055428,0.436525077329455,0.7902392798848794,Gm10039,11,100.361716,100.36212599999999,-,100.361921,11_100301681,100361716,100362125.99999999
ENSMUSG00000091199,5.75424145275552,-0.2501925603756223,0.13680524694218546,-1.8288228409934808,0.06742615208814665,0.3939712627974836,Gm2619,1,85.30865899999999,85.327306,-,85.3179825,1_85305378,85308658.99999999,85327306
ENSMUSG00000029762,49.04665315439479,-0.2494918336869159,0.0535588325861781,-4.658276172944482,3.188682496800885e-6,0.006752131154479151,Akr1b8,6,34.354119,34.368463,+,34.361290999999994,6_34363138,34354119,34368463
ENSMUSG00000040323,69.55396066552582,-0.2490114911787442,0.1657478024404864,-1.5023516904132381,0.1330063056947802,0.5131643391130822,Gm15429,1,161.72624199999998,161.727489,-,161.72686549999997,1_161718956,161726241.99999997,161727489
ENSMUSG00000078773,45.44656434610832,-0.24866915335119993,0.11133281345774985,-2.233565699348543,0.02551166294094941,0.2690070766172347,Rad54b,4,11.558921999999999,11.615805,+,11.587363499999999,4_11549507,11558921.999999998,11615805
ENSMUSG00000089803,101.88381153700993,-0.24817017851982603,0.10187963057212097,-2.435915571407038,0.01485415111074471,0.22464989360270607,Gm10171,1,172.144274,172.144901,-,172.1445875,1_172141316,172144274,172144901
ENSMUSG00000021908,361.40001778242345,0.24815412183402782,0.23695744869356827,1.0472518302429017,0.2949834461849909,0.6893519961025594,Gm6768,12,119.26093399999999,119.26427199999999,+,119.26260299999998,12_119229858,119260933.99999999,119264271.99999999
ENSMUSG00000035686,7743.969853131332,-0.248118612138808,0.10416231196517482,-2.3820382579618906,0.017217108637888657,0.23605138665217437,Thrsp,7,97.412938,97.41772999999999,-,97.415334,7_97427812,97412938,97417729.99999999
ENSMUSG00000024987,440.4502490238776,0.24781622972927156,0.1338206119332301,1.851853956944388,0.06404679711376227,0.38556652843452643,Cyp26a1,19,37.697807999999995,37.701527999999996,+,37.699667999999996,19_37712100,37697807.99999999,37701527.99999999
ENSMUSG00000087382,109.71204912541675,-0.2470456253495203,0.09406896839808862,-2.6262180776135735,0.008633948156852563,0.1881517209768265,Ctcflos,2,173.110818,173.133204,+,173.122011,2_173132477,173110818,173133204
ENSMUSG00000089929,11.18984614275669,0.24538753704930777,0.11723223047189622,2.093174684654097,0.036333563713235054,0.3081002194642533,Bcl2a1b,9,89.199209,89.207827,+,89.203518,9_89244332,89199209,89207827
ENSMUSG00000081684,1088.4377725897382,0.2427786030718966,0.33590839419141005,0.7227524148549694,0.4698320070168283,0.8083827502878451,Rps2-ps13,X,52.898588,52.899468999999996,+,52.8990285,NA,52898588,52899469
ENSMUSG00000058558,491.52767256343566,0.24273573885478053,0.07315111501504103,3.3182780440854556,9.057427491305388e-4,0.08304528831090628,Rpl5,5,107.90050199999999,107.909005,+,107.9047535,5_107981756,107900501.99999999,107909005
