ID,beta,se,pval,r2,padj,symbol,chr,start.true,end.true
ENSMUSG00000000325,-10.227669384511392,4.4817272244725155,0.023410987242311873,0.07529169166345095,0.06413259251235782,Arvcf,16,18348181.999999996,18407076
ENSMUSG00000000326,-10.618181598680815,3.654024406867196,0.004024507576984554,0.08800219905778117,0.042710970300154756,Comt,16,18406886,18426852
ENSMUSG00000000339,-12.681402703811631,4.365438981264179,0.004036074839556147,0.08798121770894074,0.042710970300154756,Rtca,3,116488963,116508208
ENSMUSG00000000340,-8.761881307472413,3.75444057170621,0.020483554700232668,0.07624022493060878,0.06023912766354976,Dbt,3,116513070,116549980.99999999
ENSMUSG00000000346,-14.580338441087019,5.258627974794277,0.006022038957882842,0.08506209696868317,0.04335974426984673,Dazap2,15,100615628,100620730.99999999
ENSMUSG00000000355,-12.023158491945281,4.595568279632809,0.0094868410559495,0.08176447371724849,0.04675884389804255,Mcts1,X,38600578,38613426
ENSMUSG00000000374,-14.556506858196952,5.657806872829402,0.010724568325441804,0.0808786407959966,0.04805031183496385,Trappc10,10,78186725,78244642
ENSMUSG00000000378,-8.848530000946832,4.486690510183801,0.04980393242648762,0.07001139367969089,0.09655613320042156,Ccm2,11,6546887,6596743.999999999
ENSMUSG00000000384,-12.518881336561188,5.503479227413739,0.023856582243536328,0.0751581011765512,0.06480313247321084,Tbrg4,11,6615597.999999999,6626067
ENSMUSG00000000385,-1.6506266075987683,2.305154166679997,0.4746908253984077,0.056208577504658574,0.5449776643522491,Tmprss2,16,97564684,97611195
ENSMUSG00000000399,-11.904392092855241,4.780162333817851,0.013477558334270823,0.07923342253471932,0.05145340953433915,Ndufa9,6,126821721,126849135.99999999
ENSMUSG00000000420,-10.295044372385782,5.100075175455888,0.044704331611590147,0.07075717762189448,0.09000512881772425,Galnt1,18,24205344,24286818
ENSMUSG00000000439,-11.54477230139336,5.581453692955567,0.03973373199027843,0.07157511668359495,0.08397666107480285,Mkrn2,6,115601902,115622624
ENSMUSG00000000440,1.8373430695047122,1.830308453639959,0.3165229563960292,0.05825736751623012,0.38802991321542163,Pparg,6,115360951,115490399
ENSMUSG00000000441,-12.245765850526464,4.887025572887658,0.012920068613133434,0.0795370480445673,0.050850911654635775,Raf1,6,115618067,115676634.99999999
ENSMUSG00000000486,-0.7428687671416913,3.0731687399407988,0.8092097026599243,0.05432019792705667,0.8442408140819605,Sept1,7,127214447,127218498
ENSMUSG00000000530,-2.8824021981807766,4.761607508860381,0.5455563218533181,0.05560128472517434,0.6138225703291803,Acvrl1,15,101128521.99999999,101145336
ENSMUSG00000000532,-13.93966579940882,5.740865938249125,0.01595477770733451,0.07802337626006772,0.054837102620392174,Acvr1b,15,101174067,101213679
ENSMUSG00000000538,-5.08727848763299,5.615106210553438,0.365897230794882,0.05748491122551891,0.438108891806283,Tom1l2,11,60226713.99999999,60352905
ENSMUSG00000000552,-9.105269786474729,3.0657906918732936,0.003298355734035464,0.08945814416770992,0.042580781068839176,Zfp385a,15,103313895,103340086
ENSMUSG00000000555,-10.057705066486974,3.8628785236599765,0.009831139681005997,0.08150676949237723,0.04723504505572157,Itga5,15,103344288.99999999,103366762.99999999
ENSMUSG00000000561,-14.279607900026132,4.959384219075973,0.004366462917492099,0.08740626139468788,0.042710970300154756,Wdr77,3,105959369,105970036.99999999
ENSMUSG00000000563,-11.534852847429173,4.725474616691893,0.015412623071456574,0.0782709373005882,0.054267002830678424,Atp5f1,3,105942698,105960099
ENSMUSG00000000568,-10.52583754864294,4.512414521062299,0.02054229471834563,0.07621985487054128,0.060310004698161154,Hnrnpd,5,99955935,99978938
ENSMUSG00000000579,-1.659705791529292,3.2011640951335494,0.6046357795246121,0.055195596029580685,0.6677735518228626,Dynlt1c,17,6601671,6609774
ENSMUSG00000000581,-9.352678565848171,4.587741725591866,0.042646697428539236,0.07108365805923766,0.08747930206982536,C1d,11,17257579,17269175.999999996
ENSMUSG00000000594,-5.844990016946632,3.6915790984239334,0.11473832889577816,0.064409219350438085,0.17204058546718673,Gm2a,11,55098115,55113029
ENSMUSG00000000600,-11.071318963537026,4.248350406039419,0.009766030805455891,0.08155479201779847,0.04710909122139993,Krit1,5,3803184,3845564
ENSMUSG00000000605,-8.772797525278103,5.218815394285832,0.09413944175855274,0.06570703419380353,0.14834934121009047,Clcn4-2,7,7282316,7299511
ENSMUSG00000000631,-2.6778665927535603,5.801244652370087,0.6448087355117106,0.05496384081212524,0.7035690012953401,Myo18a,11,77763246,77865980
ENSMUSG00000000673,-5.26878222733261,3.917920431913844,0.18003499869199227,0.061553179967966054,0.2447461231929717,Haao,17,83831356,83846790
ENSMUSG00000000682,-0.3175428574703912,2.3054963737403815,0.890573556244474,0.05415581454255569,0.9125096045654136,Cd52,4,134082448,134095081.99999999
ENSMUSG00000000686,0.1508912328420965,4.833328451869246,0.9751223924899726,0.05408083171164901,0.9801910449357797,Abhd15,11,77515121,77538607
ENSMUSG00000000708,-13.029138720152785,5.157334082305478,0.012207634652949358,0.07994512235365325,0.049819868376098725,Kat2b,17,53566860.99999999,53672720
ENSMUSG00000000711,-12.298561527978626,5.658837693380654,0.030789608983879033,0.07335824176521288,0.07341658434644274,Rab5b,10,128677192.99999999,128696268
ENSMUSG00000000738,-7.305799373094871,5.4598602635898406,0.18220504989152264,0.06147947377608065,0.24695456439696242,Spg7,8,123062941.99999999,123097760
ENSMUSG00000000739,-1.4859048544427147,0.9626306376497851,0.1240811419557088,0.06390234471505962,0.18255438010233657,Sult5a1,8,123142846.99999999,123158314.99999999
ENSMUSG00000000740,-5.433147352330822,3.3423458514563573,0.10543311260415586,0.06496115777223699,0.1609439111541585,Rpl13,8,123102350,123105244
ENSMUSG00000000743,-9.568786769372927,5.476805116929015,0.081964104518377,0.06662805180364662,0.13465170268859805,Chmp1a,8,123204264,123212763
ENSMUSG00000000751,-14.286746100718371,4.9853431980003755,0.004550982288472337,0.0871039877279367,0.04277393464566394,Rpa1,11,75298166,75348323.99999999
ENSMUSG00000000753,-9.875259506669762,4.824913301756429,0.04183737288299593,0.07121660365683702,0.08637535148796037,Serpinf1,11,75409769,75422701
ENSMUSG00000000759,-10.61344249793419,5.632564763583317,0.06080231285494157,0.06864443097914297,0.11026867119390577,Tubgcp3,8,12614277,12672248
ENSMUSG00000000776,-12.177606819883852,4.081351678409184,0.0031589867164963144,0.08977437382038123,0.042580781068839176,Polr3d,14,70438748,70443471
ENSMUSG00000000782,-8.558186896279173,3.7964239424760073,0.025133335996182962,0.07478910285231366,0.06628231627342802,Tcf7,11,52252371,52283013.99999999
ENSMUSG00000000787,-13.594438738523738,4.183982523251791,0.0013329676769906335,0.09611368149719257,0.04257015902125516,Ddx3x,X,13280970,13294051.999999998
ENSMUSG00000000804,-13.964927065796058,5.032990685779262,0.005985880575893686,0.08510593227967611,0.04332649172070029,Usp32,11,84984442,85140160.99999999
ENSMUSG00000000811,-15.601559936601557,4.30496667968392,3.5789636261524443e-4,0.10581347053373147,0.04257015902125516,Txnrd3,6,89643988,89675529
ENSMUSG00000000823,-12.460661278883062,5.177614114917174,0.01690019313492857,0.07761158625475806,0.0560482595655422,Znf512b,2,181582103,181592803
ENSMUSG00000000826,-15.574435588163317,5.467435910929559,0.004794779860269914,0.08672306277431052,0.04304750401884198,Dnajc5,2,181520484.99999997,181555132.99999997
ENSMUSG00000000827,-11.807309395517798,5.0357352604305,0.01990516397377855,0.07644406477619525,0.05949350105250341,Tpd52l2,2,181497142,181517966
ENSMUSG00000000838,-9.421933158174769,4.254855398425234,0.027795908085152973,0.0740781027270152,0.069697025599116,Fmr1,X,68678541,68717963
ENSMUSG00000000876,-9.80200980038561,3.894425981003503,0.012528835990782647,0.07975821500001323,0.0503404266011134,Pxmp4,2,154585758,154603707.99999997
ENSMUSG00000000881,-5.461098391009587,5.213401148879917,0.2959777178287048,0.058627211541688484,0.367823644688402,Dlg3,X,100767721.99999999,100818410
ENSMUSG00000000884,-7.648923642402979,3.448767067651558,0.027554450501866425,0.07413961779092482,0.06938722345035683,Gnb1l,16,18498768,18566679
ENSMUSG00000000902,-11.805596365080264,4.7249182247941786,0.013177748422682987,0.0793950798137334,0.05110448070345264,Smarcb1,10,75896768.99999999,75921617
ENSMUSG00000000915,-8.087899404558787,4.139406756385262,0.05194380653409858,0.06972200802823825,0.09904075861110324,Hip1r,5,123973627.99999999,124005558
ENSMUSG00000000916,-9.314028209643462,4.749040772630484,0.05107315804526657,0.0698382120761909,0.09817770144821678,Nsun5,5,135369952.99999997,135376805
ENSMUSG00000000934,-9.269163720102222,4.509248501641103,0.04096637573302668,0.07136271149564999,0.08546158142107835,Top1mt,15,75657035,75678800
ENSMUSG00000000948,-2.4117780531775543,2.388184480325981,0.3136283592716795,0.05830756713183838,0.38536442098628954,Gm38393,7,59974149,60005064
ENSMUSG00000000957,-3.526918520681234,3.8311008006563094,0.3582356295466582,0.057595252183585965,0.4308197976667178,Mmp14,14,54431611.99999999,54441264.99999999
ENSMUSG00000000958,-0.22490834906896112,4.078072205395711,0.9560669504874817,0.054089444771409534,0.965003688126032,Slc7a7,14,54369442,54417780
ENSMUSG00000000959,-11.74535148477839,4.765334578439123,0.014452962760162294,0.07873179638468553,0.052750963687916055,Oxa1l,14,54360841,54369673
ENSMUSG00000000976,-9.11138965436086,5.0824089899850655,0.07434744403424143,0.06728225675869459,0.12594551184269165,Heatr6,11,83753695.99999999,83783754
ENSMUSG00000001016,-14.9206855207498,4.474628298858752,9.97920384345353e-4,0.09824658369218842,0.04257015902125516,Ilf2,3,90476126,90488379
ENSMUSG00000001017,-13.788489070293998,5.201973440306313,0.00859982341136602,0.0824748655925337,0.04576315184371367,Chtop,3,90498956,90509498
ENSMUSG00000001018,-7.2147502140655515,5.266378772484796,0.17205157175915473,0.0618333906971984,0.23593696837996636,Snapin,3,90488025.99999999,90491033
ENSMUSG00000001020,2.9610120628418555,2.129220699441401,0.16569176466037705,0.06206746877371416,0.22870787733700457,S100a4,3,90603771,90606045
ENSMUSG00000001025,0.7218120220756306,2.8673433631263476,0.8014732968567017,0.05434076659628184,0.8380722018482035,S100a6,3,90612882,90624181
ENSMUSG00000001029,-6.874552330741086,4.111458278292508,0.09589279075061552,0.06558506535759523,0.1501873781949095,Icam2,11,106377656,106388075
ENSMUSG00000001034,-5.315507341826494,4.241531519678476,0.21142050155497,0.06057626698013996,0.27788043587961997,Mapk7,11,61488811.99999999,61494406
ENSMUSG00000001036,-9.012047026037607,5.71710110584515,0.11634198368356094,0.06431906066758986,0.17379066300670423,Epn2,11,61517249,61579687
ENSMUSG00000001052,-11.270649833401754,4.947011420185493,0.023640569299120055,0.07522253863862649,0.06449387821319492,Sec24b,3,129982758.99999999,130061553
ENSMUSG00000001053,-9.977140945323201,3.4661386101802387,0.004377835495942723,0.08738726126448582,0.042710970300154756,N4bp3,11,51643063,51650842
ENSMUSG00000001054,-7.876186385045843,4.722562659028426,0.09673865930953673,0.06552708382470684,0.15100981698584184,Rmnd5b,11,51623670.99999999,51635895.99999999
ENSMUSG00000001056,-7.473818314833934,3.7707084733743184,0.04867732125675192,0.07016904017009129,0.0950924599488747,Nhp2,11,51619735,51623714
ENSMUSG00000001062,-7.157362511854352,5.869040075512248,0.22391566527762335,0.06023372397942306,0.2912607945531142,Vps9d1,8,123242356,123254348
ENSMUSG00000001065,0.27188137240727706,4.574420292107524,0.9526578043342175,0.05409149050176287,0.9621402400046114,Zfp276,8,123254195,123269745
ENSMUSG00000001082,-6.041146607198706,4.478354039096013,0.17869202696968522,0.06159930798591584,0.24308889937970354,Mfsd10,5,34633642,34637212
ENSMUSG00000001089,-12.201885243895063,5.409090412482645,0.02503545027643358,0.07481670193734458,0.06610223408584985,Luzp1,4,136469761,136554780
ENSMUSG00000001095,0.19940085623641743,1.1504175148164693,0.8625471935860508,0.054201944857025564,0.8901517289353633,Slc13a2,11,78397087,78422217
ENSMUSG00000001098,-12.042453873424856,5.056198860161542,0.018057383568701516,0.07713852518953368,0.057142168331390394,Kctd10,5,114363566.99999999,114380507.99999999
ENSMUSG00000001100,-11.264424921183897,5.087910260297251,0.0278263614885187,0.07407038346572647,0.06972882152860657,Poldip2,11,78512193,78522736
ENSMUSG00000001105,-12.466087058911365,4.75498934842491,0.009341347882919673,0.08187624460657861,0.04667796021338242,Ift20,11,78536361,78541737
ENSMUSG00000001119,-4.2741492690104526,3.0849769038558206,0.16726797143860048,0.06200851237577598,0.2303702344760505,Col6a1,10,76708792,76726168
ENSMUSG00000001123,-11.274564999390392,4.404472903133131,0.01112274858393986,0.08061567199352104,0.048812570362824846,Lgals9,11,78962974,78984946
ENSMUSG00000001127,-9.985979551512688,5.739847779039201,0.08325586843770286,0.0665235812510857,0.1361380343861854,Araf,X,20797814,20860519
ENSMUSG00000001128,2.928093017542807,3.4162950572060016,0.39229574339161066,0.05712807695930133,0.46415967752655873,Cfp,X,20925454,20931555
ENSMUSG00000001134,-8.535695219847065,3.87551950560571,0.028638622593287404,0.0738676520564272,0.07085683263231182,Uxt,X,20941722,20962017
ENSMUSG00000001138,-11.288101988210862,5.396104052162766,0.0375592318682279,0.07196711586952176,0.08132306090674069,Cnnm3,1,36511866.99999999,36528237
ENSMUSG00000001143,-13.864566653802855,4.727648015822355,0.0037049711315308973,0.08860720652255583,0.042580781068839176,Lman2l,1,36419871,36445271
ENSMUSG00000001150,-12.686843923369869,6.271983077007687,0.04426845873832442,0.07082500728512608,0.08960461070095524,Mcm3ap,10,76468971,76515856
ENSMUSG00000001151,-4.0521139156421775,5.294466127863513,0.4448587999282929,0.05651138238839193,0.5157592666623333,Pcnt,10,76351254,76442912
ENSMUSG00000001155,-9.736712270063707,5.131459341092445,0.05903702402374652,0.06884535402531189,0.10794869858000568,Ftcd,10,76575648,76590338
ENSMUSG00000001156,-9.056209126252726,5.10276754109402,0.07727698048135692,0.06702250291572531,0.1292158062602033,Mxd1,6,86647042,86669161
ENSMUSG00000001157,-11.197314230425171,4.939149142386295,0.024328632651005357,0.07501935318683117,0.06528199784703004,Gmcl1,6,86691768,86733382.99999999
ENSMUSG00000001158,-10.402828172720085,3.9099283278492845,0.008356381138016362,0.08268288645958866,0.04574652621827672,Snrnp27,6,86675151,86684522
ENSMUSG00000001173,-2.574623262217638,5.332541050931522,0.6296933938510212,0.05504715356803824,0.6899545006168795,Ocrl,X,47912386.99999999,47965868
ENSMUSG00000001175,-12.257329172378927,4.380603197243218,0.0055822639059140795,0.08561428347292199,0.04304750401884198,Calm1,12,100199435,100209806
ENSMUSG00000001211,-12.501962712004458,5.147729806194623,0.01593382473601794,0.07803278303088246,0.05483680906571598,Agpat3,10,78269178,78352488.99999999
ENSMUSG00000001227,-4.149807158629193,3.956793879446996,0.2953946130503976,0.05863818658201114,0.36721531428001475,Sema6b,17,56123084.99999999,56140342.99999999
ENSMUSG00000001229,-10.640170783807301,4.3701024589324,0.015673423599954533,0.07815075652495707,0.05451825884734057,Dpp9,17,56186682,56218889
ENSMUSG00000001240,-11.187901912554983,4.134890185521777,0.007332755382047774,0.0836306195748413,0.045007020083355755,Ramp2,11,101246028,101259546
ENSMUSG00000001247,-6.7222231932646705,4.364887965563595,0.12493663474375949,0.06385804624056957,0.1835835444362109,Lsr,7,30957774.999999996,30973464
ENSMUSG00000001248,-12.009886270154798,5.118918185405094,0.019828602401607744,0.07647150178195905,0.059430264901177275,Gramd1a,7,31130126.999999996,31155896
ENSMUSG00000001249,-10.247887023957071,5.35255778446692,0.056803588995043126,0.06910884683638618,0.10503978671982052,Hpn,7,31098725,31115289.999999996
ENSMUSG00000001270,1.3067619659350984,3.46743100257612,0.7066241476683978,0.05466824448890806,0.7572581460490797,Ckb,12,111669355,111672338
ENSMUSG00000001280,-10.485235070225096,5.628417189177173,0.0637666182675989,0.0683205240407827,0.11382060919163468,Sp1,15,102406143,102436404
ENSMUSG00000001281,-1.33039479678003,2.5551263974651275,0.603099498257671,0.055205131164752785,0.6663989010977082,Itgb7,15,102215994.99999999,102231935
ENSMUSG00000001285,-12.688753178568874,4.6853938201446566,0.007281199426934635,0.08368184322333494,0.044991515866128956,Myg1,15,102331708.99999999,102338139
ENSMUSG00000001288,-10.990076984251552,4.643532123444954,0.018785680323128304,0.07685646700517135,0.05798707821857446,Rarg,15,102234938,102257517
ENSMUSG00000001289,-8.559562640674038,4.220346285752438,0.04371138890828631,0.07091272060719345,0.08890323958018488,Pfdn5,15,102326116,102331873
ENSMUSG00000001300,-3.4745020127406723,4.312176048605786,0.4212347704346292,0.05677439738122758,0.4922491310579414,Efnb2,8,8617434,8660772.999999998
ENSMUSG00000001305,-11.541576346069336,4.171115653765536,0.006123452244653175,0.08494055951426427,0.04350388319763855,Rrp15,1,186720978,186749358
ENSMUSG00000001313,-3.474270597462207,2.7607230651257,0.20951678795219733,0.06063055507805304,0.27584915421419604,Rnd2,11,101464998.99999999,101471853
ENSMUSG00000001323,-8.886196211881996,4.510434697408867,0.05003778590750686,0.06997913957673152,0.09686591120581509,Srr,11,74906359,74925947.99999999
ENSMUSG00000001348,-6.354022670970198,4.699423355813977,0.17769347681556993,0.06163386482166122,0.24198220781201646,Acp5,9,22126731,22135745.999999996
ENSMUSG00000001366,-19.546907159152415,5.658394764738443,6.577585145572984e-4,0.10132095647952422,0.04257015902125516,Fbxo9,9,78081499,78109065
ENSMUSG00000001376,-11.44781529793896,5.068425018346708,0.024855072270012466,0.07486785241349547,0.0660189949139829,Ccdc132,6,3498382,3603531
ENSMUSG00000001380,-12.843620740160409,4.81894862754141,0.008246068349023455,0.08277918270144868,0.04570265817524707,Hars,18,36766529.99999999,36783204.99999999
ENSMUSG00000001383,-13.822749316365437,4.183288875937632,0.0011064158261638241,0.09748592033513226,0.04257015902125516,Zmat2,18,36793923,36799659.99999999
ENSMUSG00000001403,-4.004969094515389,2.0694759343658427,0.05420092996213299,0.06943003560346317,0.10185932391095406,Ube2c,2,164769897.99999997,164778822
ENSMUSG00000001415,-14.844360364749816,5.216063680055289,0.004834010278367365,0.08666360056753397,0.04304750401884198,Smg5,3,88336260,88362338
ENSMUSG00000001416,-10.73656562954991,4.348275510661906,0.014280905491383217,0.07881772072532589,0.05247775761273196,Cct3,3,88297116,88321767
ENSMUSG00000001418,-7.534469567471792,5.149386364480491,0.1448018864141997,0.06291464234729438,0.20520729858522435,Glmp,3,88325023,88331313
ENSMUSG00000001419,-11.575602830459474,4.8520000376675085,0.017866227852752367,0.07721448997671976,0.056972501172282676,Mef2d,3,88142372,88172086
ENSMUSG00000001420,-8.410959976311823,3.2901874592321443,0.011229572956861385,0.08054675214842588,0.048916385530073464,Tmem79,3,88328655,88336148
ENSMUSG00000001424,-8.461987034054872,5.7045396005880065,0.1393611555017058,0.06315798660067451,0.19923245478623555,Snd1,6,28475139,28935162
ENSMUSG00000001435,-7.040947999012698,6.183872573517944,0.2560708505398038,0.05944830066901252,0.32528783886096896,Col18a1,10,77052178,77166547.99999999
ENSMUSG00000001436,-1.525154718389481,5.214362882946214,0.770178333488974,0.05443313267448113,0.8120575996743907,Slc19a1,10,77032241,77061002
ENSMUSG00000001440,-10.235631642775859,4.641445330662253,0.028438644212991755,0.07391700801237489,0.07055709156553815,Kpnb1,11,97159714,97187880.99999999
ENSMUSG00000001441,-16.897379373641847,4.792762867740341,5.110270494073078e-4,0.1031838802322198,0.04257015902125516,Npepps,11,97205841.99999999,97280638
ENSMUSG00000001445,-9.138483664602177,4.6190145195660834,0.04908720823873915,0.07011124609752384,0.09563920559012742,Mrpl10,11,97041559.99999999,97049213
ENSMUSG00000001467,-1.3658173763758183,2.009953211061586,0.49749636383780527,0.0559970341306778,0.5666826867677314,Cyp51,5,4081145.0000000005,4104745.9999999995
ENSMUSG00000001472,-14.342048587270249,5.969862783271784,0.017092014797887127,0.07753091743360507,0.05616220384453699,Tcf25,8,123373824,123404173
ENSMUSG00000001473,-6.684543278624034,3.0183081861501053,0.027777090936457114,0.0740828768233388,0.06967953118544336,Tubb6,18,67390717,67402748
ENSMUSG00000001482,-4.247131579172638,3.7823445849331794,0.26267326865072527,0.059301859232848475,0.33211562702965264,Def8,8,123442985.99999999,123463270
ENSMUSG00000001507,-4.475457304887829,4.506993608391997,0.3217658911975337,0.05816795016848009,0.39351460301277763,Itga3,11,95044474,95076800.99999999
ENSMUSG00000001518,-7.4516151653188665,4.730598009737726,0.11660402936826009,0.06430445791452288,0.17407780640086518,Itfg2,6,128409444.00000001,128424930.99999999
ENSMUSG00000001524,-10.13716957653191,4.5710922574663,0.027568495118742892,0.07413602448636436,0.06939289725141229,Gtf2h4,17,35667730,35673739
ENSMUSG00000001525,-6.829824094273365,3.5519477480912482,0.055751549419663114,0.06923677246475568,0.10379559263989795,Tubb5,17,35833921,35838305.99999999
ENSMUSG00000001542,-14.315200572973934,4.561856485006232,0.001926333140954092,0.09340454035872381,0.04257015902125516,Ell2,13,75707484,75772356
ENSMUSG00000001552,-2.635619410541242,4.917719715008883,0.5925224193248785,0.05527218540751111,0.6568081442318534,Jup,11,100368957.99999999,100397763
ENSMUSG00000001569,-16.4930235039063,5.581858637923257,0.0034588711808553638,0.08911021676413344,0.042580781068839176,Nom1,5,29434663.999999996,29457842.999999996
ENSMUSG00000001576,-13.6478932508444,5.019497788077245,0.007054521488965804,0.0839115111712827,0.04472832279899996,Ergic1,17,26561488.999999996,26656931
ENSMUSG00000001588,-7.969219152433453,4.10725290443258,0.05358423401711121,0.0695085209080758,0.10103915962534428,Acap1,11,69881566.99999999,69895539
ENSMUSG00000001604,-5.041077545871112,3.5306236505909783,0.15471938391596932,0.062496361688487045,0.21627638345498326,Tcea3,4,136247729,136274898
ENSMUSG00000001627,-8.56075275286164,3.8086218697949996,0.025554514621909795,0.07467160123359284,0.06676506927855234,Ifrd1,12,40201567,40248504
ENSMUSG00000001630,-6.860700932439111,3.7350762945829867,0.06754243417667977,0.06793030372180409,0.11793123427674244,Stk38l,6,146724995,146778812
ENSMUSG00000001632,-13.687959107676331,5.352754934695951,0.011204419030060435,0.0805629204203272,0.04891017515316559,Brpf1,6,113307137,113324860
ENSMUSG00000001642,-6.432097195456663,3.753854253956606,0.08799226287864988,0.06615489137648833,0.14117624510383167,Akr1b3,6,34302434,34317478
ENSMUSG00000001663,-2.5865689528597833,2.6286519423194084,0.3261677147002535,0.058094340857115956,0.3977819917129814,Gstt1,10,75783813,75798583.99999999
ENSMUSG00000001665,1.2378001556927343,2.370502286068123,0.6020626208229809,0.05521159571719203,0.6655656097573481,Gstt3,10,75774115,75781414
ENSMUSG00000001666,-5.661510400568782,3.4350240660891163,0.10070074847771138,0.06526261565394853,0.15550351739473406,Ddt,10,75771230,75773414
ENSMUSG00000001670,-3.7901547113153606,2.84986974104365,0.18487290362337228,0.06139023340250516,0.24996600524377846,Tat,8,109990437,109999803
ENSMUSG00000001674,-11.753972601794812,4.555102619860746,0.010498688843837568,0.08103227217450693,0.04783955388771513,Ddx18,1,121553834.99999999,121567989
ENSMUSG00000001687,-13.589070765785753,4.757820380289787,0.004685805532635776,0.08689085339437697,0.042932512117163923,Ubl3,5,148504634.99999997,148552789
